brand_name,generic_name,drug_type,manufacturer,total_spending_2023,total_claims_2023,total_beneficiaries_2023,avg_spending_per_claim_2023,avg_spending_per_unit_2023,cost_per_beneficiary_2023,claims_per_beneficiary_2023
ACYCLOVIR*,ACYCLOVIR,Brand,Amneal Pharmace,4134614.49,17306,12366.0,238.9121975,26.673338588,334.3534279475983,1.3994824518841986
ACYCLOVIR*,ACYCLOVIR,Brand,Fougera/Sandoz,10567.4,79,58.0,133.76455696,5.9201120448,182.19655172413792,1.3620689655172413
ACYCLOVIR*,ACYCLOVIR,Brand,Actavis/Teva*,559704.18,2838,1628.0,197.21782241,2.9010392473,343.7986363636364,1.7432432432432432
ACYCLOVIR*,ACYCLOVIR,Brand,Vistapharm/Pai,54174.99,348,199.0,155.67525862,0.2727377488,272.23613065326634,1.7487437185929648
ACYCLOVIR*,ACYCLOVIR,Brand,Ranbaxy Pharmac,3910.41,256,110.0,15.275039062,0.2607826614,35.549181818181815,2.327272727272727
ACYCLOVIR*,ACYCLOVIR,Brand,Mylan Instituti,64973.5,2139,1733.0,30.375642824,3.8883004189,37.49192152336988,1.2342758222735142
ACYCLOVIR*,ACYCLOVIR,Brand,Northstar Rx Ll,847957.08,6272,4302.0,135.19723852,5.9389065695,197.1076429567643,1.4579265457926547
ACYCLOVIR*,ACYCLOVIR,Brand,Padagis,1263579.39,5638,3918.0,224.11837354,34.003751076,322.5062251148545,1.4389994895354772
ACYCLOVIR*,ACYCLOVIR,Brand,Novitium/Ani Ph,391431.22,2283,1117.0,171.45476128,0.3268115828,350.4308146821844,2.043867502238138
ACYCLOVIR*,ACYCLOVIR,Brand,Alembic Pharmac,2385.68,34,29.0,70.167058824,4.4003418515,82.26482758620689,1.1724137931034482
ACYCLOVIR*,ACYCLOVIR,Brand,"Xiromed, LLC",1084085.66,9289,6625.0,116.70639035,4.5559771883,163.6355713207547,1.4021132075471698
ACYCLOVIR*,ACYCLOVIR,Brand,Apotex Corp,1120626.29,80037,29974.0,14.001352999,0.1652538803,37.38661139654367,2.670214185627544
ACYCLOVIR*,ACYCLOVIR,Brand,Yiling Pharmace,17559.32,1176,710.0,14.931394558,0.3170917723,24.73143661971831,1.656338028169014
ACYCLOVIR*,ACYCLOVIR,Brand,Viona Pharmaceu*,2927719.91,115949,44169.0,25.250066064,0.8277189546,66.28449613982657,2.625121691684213
ACYCLOVIR*,ACYCLOVIR,Brand,Quinn-Fpp,171378.72,8819,3424.0,19.432897154,0.2485900409,50.05219626168224,2.575642523364486
ACYCLOVIR*,ACYCLOVIR,Brand,Chartwell Rx Ll,960.63,45,34.0,21.347333333,0.5634309598,28.253823529411765,1.3235294117647058
ACYCLOVIR*,ACYCLOVIR,Brand,Taro Pharm USA,369087.81,4913,4059.0,75.124732343,3.511042503,90.93072431633408,1.2103966494210396
ACYCLOVIR*,ACYCLOVIR,Brand,"Emc Pharma, LLC",3419.88,335,239.0,10.208597015,0.1565319664,14.309121338912135,1.401673640167364
ACYCLOVIR*,ACYCLOVIR,Brand,Torrent Pharmac,1106576.56,9820,6681.0,112.68600407,5.0877083218,165.6303786858255,1.4698398443346805
ACYCLOVIR*,ACYCLOVIR,Brand,Zydus Pharmaceu*,3865914.0,243399,96009.0,15.883031565,0.1845207388,40.266162547261196,2.5351685779458175
ACYCLOVIR*,ACYCLOVIR,Brand,Hi-Tech/Akorn C,31983.97,196,140.0,163.18352041,0.3995773601,228.4569285714286,1.4
ACYCLOVIR*,ACYCLOVIR,Brand,Novadoz Pharmac,5836.9,25,25.0,233.476,0.3662253733,233.476,1.0
ACYCLOVIR*,ACYCLOVIR,Brand,Mylan*,866755.49,9490,7212.0,91.33356059,4.1329345666,120.1824029395452,1.3158624514697725
ACYCLOVIR*,ACYCLOVIR,Brand,Macleods Pharma,19012.6,158,103.0,120.33291139,5.4089900427,184.5883495145631,1.5339805825242718
ACYCLOVIR*,ACYCLOVIR,Brand,Major Pharmaceu,10287.8,783,366.0,13.138952746,0.2625787422,28.108743169398906,2.139344262295082
ACYCLOVIR*,ACYCLOVIR,Brand,Cosette Pharmac,5142.22,46,34.0,111.7873913,5.1166368159,151.24176470588236,1.3529411764705883
ACYCLOVIR*,ACYCLOVIR,Brand,Avet Pharmaceut,4481806.55,202076,89458.0,22.178816633,0.2456043052,50.09956124661852,2.2588924411455653
ACYCLOVIR*,ACYCLOVIR,Brand,Camber Pharmace,17370106.08,885011,327165.0,19.626994557,0.2624113931,53.092800513502354,2.705090703467669
ACYCLOVIR*,ACYCLOVIR,Brand,Westminster Pha,20423.52,1129,711.0,18.089920283,0.2796990627,28.72506329113924,1.5879043600562588
ACYCLOVIR*,ACYCLOVIR,Brand,AHP,231.23,13,11.0,17.786923077,0.6151524032,21.02090909090909,1.1818181818181819
ACYCLOVIR*,ACYCLOVIR,Brand,Bionpharma Inc.,4305642.17,251481,106141.0,17.121143029,0.252421378,40.56530624358165,2.369310633968024
ACYCLOVIR*,ACYCLOVIR,Brand,Ranbaxy/Sun Pha,4306.89,303,207.0,14.214158416,0.3255236732,20.806231884057972,1.463768115942029
ACYCLOVIR*,ACYCLOVIR,Brand,Glenmark Pharma,1749870.09,13594,9275.0,128.72370825,4.8974539465,188.6652388140162,1.4656603773584906
ACYCLOVIR*,ACYCLOVIR,Brand,Nivagen Pharmac,15295.92,1933,845.0,7.9130470771,0.1212459118,18.10168047337278,2.2875739644970414
ACYCLOVIR*,ACYCLOVIR,Brand,Teva USA*,2222807.11,2861,1900.0,776.9336281,98.306448631,1169.8984789473684,1.5057894736842106
ACZONE,DAPSONE,Brand,Overall,89313.97,96,51.0,930.35385417,12.731207292,1751.2543137254902,1.8823529411764706
ACZONE,DAPSONE,Brand,"Almirall, LLC",89313.97,96,51.0,930.35385417,12.731207292,1751.2543137254902,1.8823529411764706
ADACEL TDAP,"DIPH,PERTUSS(ACELL),TET VAC/PF",Brand,Overall,15899745.08,241095,240258.0,65.948049856,100.63626317,66.17779670187882,1.0034837549634144
ADACEL TDAP,"DIPH,PERTUSS(ACELL),TET VAC/PF",Brand,Sanofi-Pasteur,15899745.08,241095,240258.0,65.948049856,100.63626317,66.17779670187882,1.0034837549634144
ADAKVEO,CRIZANLIZUMAB-TMCA,Brand,Overall,6747856.7,594,105.0,11360.028114,264.3108774,64265.30190476191,5.6571428571428575
ADAKVEO,CRIZANLIZUMAB-TMCA,Brand,Novartis,6747856.7,594,105.0,11360.028114,264.3108774,64265.30190476191,5.6571428571428575
ADALIMUMAB-ADAZ(CF),ADALIMUMAB-ADAZ,Brand,Overall,23194.92,13,,1784.2246154,1705.5088235,,
ADALIMUMAB-ADAZ(CF),ADALIMUMAB-ADAZ,Brand,Sandoz,23194.92,13,,1784.2246154,1705.5088235,,
ADALIMUMAB-ADAZ(CF) PEN,ADALIMUMAB-ADAZ,Brand,Overall,73587.74,41,25.0,1794.8229268,1703.4199074,2943.5096000000003,1.64
ADALIMUMAB-ADAZ(CF) PEN,ADALIMUMAB-ADAZ,Brand,Sandoz,73587.74,41,25.0,1794.8229268,1703.4199074,2943.5096000000003,1.64
ADALIMUMAB-FKJP(CF) PEN,ADALIMUMAB-FKJP,Brand,Overall,44654.13,31,11.0,1440.4558065,551.28555556,4059.4663636363634,2.8181818181818183
ADALIMUMAB-FKJP(CF) PEN,ADALIMUMAB-FKJP,Brand,Mylan Spec/Bioc,44654.13,31,11.0,1440.4558065,551.28555556,4059.4663636363634,2.8181818181818183
ADAPALENE,ADAPALENE,Generic,Overall,2863676.92,8847,4155.0,323.68903809,4.7378855613,689.2122551143201,2.1292418772563177
ADAPALENE,ADAPALENE,Generic,Mayne Pharma In,5013.26,28,19.0,179.045,3.9787777778,263.85578947368424,1.4736842105263157
ADAPALENE,ADAPALENE,Generic,Sandoz,4079.35,34,25.0,119.98088235,2.6929400398,163.174,1.36
ADAPALENE,ADAPALENE,Generic,Actavis/Teva,121637.27,880,482.0,138.22417045,2.9606248022,252.35948132780084,1.8257261410788381
ADAPALENE,ADAPALENE,Generic,Taro Pharm USA,177713.87,1629,856.0,109.09384285,2.1991999634,207.60966121495326,1.90303738317757
ADAPALENE,ADAPALENE,Generic,Glenmark Pharma,17100.77,154,98.0,111.04396104,2.5447574405,174.4976530612245,1.5714285714285714
ADAPALENE,ADAPALENE,Generic,Prasco Labs,21316.29,162,100.0,131.58203704,2.865759879,213.1629,1.62
ADAPALENE,ADAPALENE,Generic,Alembic Pharmac,346800.06,2516,1357.0,137.83786169,2.7414193639,255.5637877671334,1.8540899042004422
ADAPALENE,ADAPALENE,Generic,Encube Ethicals,43511.74,398,280.0,109.3259799,2.3159945515,155.39907142857143,1.4214285714285715
ADAPALENE,ADAPALENE,Generic,Fougera/Sandoz,282911.03,1543,732.0,183.35128321,3.9206074002,386.49047814207654,2.1079234972677594
ADAPALENE,ADAPALENE,Generic,Perrigo/Padagis,235687.29,1293,643.0,182.27941995,3.5848156542,366.5432192846034,2.010886469673406
ADAPALENE,ADAPALENE,Generic,Rochester Pharm,1607905.99,210,69.0,7656.6951905,76.977498564,23302.98536231884,3.0434782608695654
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Overall,288889.13,1974,1027.0,146.347077,3.0124820863,281.2941869522882,1.9221032132424538
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Mayne Pharma In,9407.93,24,16.0,391.99708333,8.7110462963,587.995625,1.5
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Alembic Pharmac,12863.5,45,37.0,285.85555556,6.2142512077,347.6621621621622,1.2162162162162162
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Viona Pharmaceu,37803.95,113,69.0,334.54823009,6.2693117745,547.8833333333333,1.6376811594202898
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Teva USA,10197.48,22,19.0,463.52181818,9.0644266667,536.7094736842105,1.1578947368421053
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Prasco Labs,15428.24,125,77.0,123.42592,2.6785138889,200.36675324675323,1.6233766233766234
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Teva Pharm,34197.82,101,61.0,338.59227723,6.4953124406,560.62,1.6557377049180328
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Taro Pharm USA,47265.19,174,115.0,271.63902299,5.7495244069,411.00165217391304,1.5130434782608695
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Glenmark Pharma,62349.96,852,464.0,73.180704225,1.5550557426,134.37491379310345,1.8362068965517242
ADAPALENE-BENZOYL PEROXIDE,ADAPALENE/BENZOYL PEROXIDE,Brand,Padagis,59375.06,518,336.0,114.62366795,2.3820812233,176.71148809523808,1.5416666666666667
ADBRY,TRALOKINUMAB-LDRM,Brand,Overall,31579580.09,8243,1712.0,3831.0785018,928.89314028,18446.01640771028,4.814836448598131
ADBRY,TRALOKINUMAB-LDRM,Brand,Leo Pharma Inc.,31579580.09,8243,1712.0,3831.0785018,928.89314028,18446.01640771028,4.814836448598131
ADCETRIS,BRENTUXIMAB VEDOTIN,Brand,Overall,3056725.55,81,22.0,37737.352469,11155.932664,138942.07045454544,3.6818181818181817
ADCETRIS,BRENTUXIMAB VEDOTIN,Brand,Seagen Inc.,3056725.55,81,22.0,37737.352469,11155.932664,138942.07045454544,3.6818181818181817
ADCIRCA,TADALAFIL,Brand,Overall,29259353.46,6145,802.0,4761.4895785,71.54505888,36482.984364089774,7.662094763092269
ADCIRCA,TADALAFIL,Brand,Eli Lilly & Co.,29259353.46,6145,802.0,4761.4895785,71.54505888,36482.984364089774,7.662094763092269
ADDERALL,DEXTROAMPHETAMINE/AMPHETAMINE,Brand,Overall,9672998.4,15123,4019.0,639.62166237,10.168636432,2406.817218213486,3.7628763373973624
ADDERALL,DEXTROAMPHETAMINE/AMPHETAMINE,Brand,Teva USA,9672998.4,15123,4019.0,639.62166237,10.168636432,2406.817218213486,3.7628763373973624
ADDERALL XR,DEXTROAMPHETAMINE/AMPHETAMINE,Brand,Overall,17043346.47,53604,14292.0,317.94915435,7.3378873984,1192.5095486985726,3.7506297229219143
ADDERALL XR,DEXTROAMPHETAMINE/AMPHETAMINE,Brand,Takeda Pharmace,17043346.47,53604,14292.0,317.94915435,7.3378873984,1192.5095486985726,3.7506297229219143
ADEFOVIR DIPIVOXIL,ADEFOVIR DIPIVOXIL,Generic,Overall,2796126.77,2797,418.0,999.68779764,25.224524241,6689.298492822966,6.6913875598086126
ADEFOVIR DIPIVOXIL,ADEFOVIR DIPIVOXIL,Generic,Sigmapharm Labo,2742461.43,2725,413.0,1006.4078642,25.236368764,6640.342445520581,6.598062953995157
ADEFOVIR DIPIVOXIL,ADEFOVIR DIPIVOXIL,Generic,Apotex Corp,53665.34,72,23.0,745.35194444,24.776241921,2333.275652173913,3.130434782608696
ADEMPAS,RIOCIGUAT,Brand,Overall,598223220.35,44483,4980.0,13448.356009,152.25832544,120125.14464859439,8.932329317269076
ADEMPAS,RIOCIGUAT,Brand,"Bayer,Pharm Div",598223220.35,44483,4980.0,13448.356009,152.25832544,120125.14464859439,8.932329317269076
ADLARITY,DONEPEZIL HCL,Brand,Overall,2374700.91,4391,1442.0,540.8109565,118.53514803,1646.8106171983356,3.045076282940361
ADLARITY,DONEPEZIL HCL,Brand,Corium/Prasco L,2374700.91,4391,1442.0,540.8109565,118.53514803,1646.8106171983356,3.045076282940361
ADMELOG,INSULIN LISPRO,Brand,Overall,1393723.53,10933,4971.0,127.47859965,10.759590403,280.37085697042846,2.1993562663448
ADMELOG,INSULIN LISPRO,Brand,Sanofi-Aventis,1393723.53,10933,4971.0,127.47859965,10.759590403,280.37085697042846,2.1993562663448
ADMELOG SOLOSTAR,INSULIN LISPRO,Brand,Overall,4074926.77,24807,11113.0,164.26519813,13.39884176,366.681073517502,2.23225051741204
ADMELOG SOLOSTAR,INSULIN LISPRO,Brand,Sanofi-Aventis,4074926.77,24807,11113.0,164.26519813,13.39884176,366.681073517502,2.23225051741204
ADRENALIN,EPINEPHRINE,Brand,Overall,50592.3,2074,1928.0,24.393587271,15.050986858,26.24081950207469,1.0757261410788381
ADRENALIN,EPINEPHRINE,Brand,Par Pharmaceuti,50592.3,2074,1928.0,24.393587271,15.050986858,26.24081950207469,1.0757261410788381
ADTHYZA,"THYROID,PORK",Brand,Overall,17683.59,259,118.0,68.276409266,1.0641906443,149.86093220338984,2.194915254237288
ADTHYZA,"THYROID,PORK",Brand,Arbor Pharmaceu,17683.59,259,118.0,68.276409266,1.0641906443,149.86093220338984,2.194915254237288
ADVAIR DISKUS,FLUTICASONE PROPION/SALMETEROL,Brand,Overall,868795720.37,1510759,397554.0,575.07234468,7.0272583152,2185.3527328866016,3.800135327527833
ADVAIR DISKUS,FLUTICASONE PROPION/SALMETEROL,Brand,Glaxosmithkline,868795720.37,1510759,397554.0,575.07234468,7.0272583152,2185.3527328866016,3.800135327527833
ADVAIR HFA,FLUTICASONE PROPION/SALMETEROL,Brand,Overall,398376287.87,651442,180362.0,611.52994107,39.077265424,2208.759538428272,3.611858373715084
ADVAIR HFA,FLUTICASONE PROPION/SALMETEROL,Brand,Glaxosmithkline,398376287.87,651442,180362.0,611.52994107,39.077265424,2208.759538428272,3.611858373715084
ADVOCATE PEN NEEDLE,"PEN NEEDLE, DIABETIC",Brand,Overall,210908.62,1803,809.0,116.97649473,0.741174515,260.70286773794805,2.2286773794808403
ADVOCATE PEN NEEDLE,"PEN NEEDLE, DIABETIC",Brand,Diabetic Supply,210908.62,1803,809.0,116.97649473,0.741174515,260.70286773794805,2.2286773794808403
ADVOCATE PEN NEEDLES,"PEN NEEDLE, DIABETIC",Brand,Overall,1797604.62,19094,7160.0,94.144999476,0.7104687648,251.06209776536315,2.666759776536313
ADVOCATE PEN NEEDLES,"PEN NEEDLE, DIABETIC",Brand,Diabetic Supply,1797604.62,19094,7160.0,94.144999476,0.7104687648,251.06209776536315,2.666759776536313
ADVOCATE SYRINGES,"SYRING-NEEDL,DISP,INSUL,0.3 ML",Brand,Overall,174355.53,2946,913.0,59.183818737,0.7490016929,190.96991237677983,3.226725082146769
ADVOCATE SYRINGES,"SYRING-NEEDL,DISP,INSUL,0.3 ML",Brand,Diabetic Supply,174355.53,2946,913.0,59.183818737,0.7490016929,190.96991237677983,3.226725082146769
ADVOCATE SYRINGES,"SYRINGE AND NEEDLE,INSULIN,1ML",Brand,Overall,517878.97,7860,2200.0,65.887909669,0.7370601835,235.3995318181818,3.5727272727272728
ADVOCATE SYRINGES,"SYRINGE AND NEEDLE,INSULIN,1ML",Brand,Diabetic Supply,517878.97,7860,2200.0,65.887909669,0.7370601835,235.3995318181818,3.5727272727272728
ADVOCATE SYRINGES,"SYRINGE-NEEDLE,INSULIN,0.5 ML",Brand,Overall,506305.7,7877,2218.0,64.27646312,0.7381621843,228.27128043282238,3.5513976555455367
ADVOCATE SYRINGES,"SYRINGE-NEEDLE,INSULIN,0.5 ML",Brand,Diabetic Supply,506305.7,7877,2218.0,64.27646312,0.7381621843,228.27128043282238,3.5513976555455367
ADZENYS XR-ODT,AMPHETAMINE,Brand,Overall,1168345.71,1972,466.0,592.46739858,16.698552892,2507.179635193133,4.23175965665236
ADZENYS XR-ODT,AMPHETAMINE,Brand,Neos Brands/Ayt,1168345.71,1972,466.0,592.46739858,16.698552892,2507.179635193133,4.23175965665236
AEMCOLO,RIFAMYCIN SODIUM,Brand,Overall,5743.79,23,17.0,249.73,16.505143678,337.87,1.3529411764705883
AEMCOLO,RIFAMYCIN SODIUM,Brand,Redhill Biophar,5743.79,23,17.0,249.73,16.505143678,337.87,1.3529411764705883
AFINITOR,EVEROLIMUS,Brand,Overall,29755094.75,1577,368.0,18868.164077,618.56869902,80856.23573369565,4.2853260869565215
AFINITOR,EVEROLIMUS,Brand,Novartis,29755094.75,1577,368.0,18868.164077,618.56869902,80856.23573369565,4.2853260869565215
AFINITOR DISPERZ,EVEROLIMUS,Brand,Overall,5349230.05,151,19.0,35425.36457,690.11591423,281538.4236842105,7.947368421052632
AFINITOR DISPERZ,EVEROLIMUS,Brand,Novartis,5349230.05,151,19.0,35425.36457,690.11591423,281538.4236842105,7.947368421052632
AFREZZA,"INSULIN REGULAR, HUMAN",Brand,Overall,22608793.54,10538,2623.0,2145.4539324,9.8381581672,8619.4409226077,4.0175371711780405
AFREZZA,"INSULIN REGULAR, HUMAN",Brand,Mannkind Corpor,22608793.54,10538,2623.0,2145.4539324,9.8381581672,8619.4409226077,4.0175371711780405
AGRYLIN,ANAGRELIDE HCL,Brand,Overall,232259.78,207,45.0,1122.0279227,8.1724060521,5161.328444444444,4.6
AGRYLIN,ANAGRELIDE HCL,Brand,Shire US Inc.,232259.78,207,45.0,1122.0279227,8.1724060521,5161.328444444444,4.6
AIMOVIG AUTOINJECTOR,ERENUMAB-AOOE,Brand,Overall,326938686.38,333200,55770.0,981.20854256,778.18826391,5862.268000358616,5.97453828223059
AIMOVIG AUTOINJECTOR,ERENUMAB-AOOE,Brand,Amgen,326938686.38,333200,55770.0,981.20854256,778.18826391,5862.268000358616,5.97453828223059
AIRDUO DIGIHALER,FLUTICASONE PROPION/SALMETEROL,Brand,Overall,647638.84,1064,558.0,608.6831203,472.57735097,1160.643082437276,1.906810035842294
AIRDUO DIGIHALER,FLUTICASONE PROPION/SALMETEROL,Brand,Teva Specialty,647638.84,1064,558.0,608.6831203,472.57735097,1160.643082437276,1.906810035842294
AIRDUO RESPICLICK,FLUTICASONE PROPION/SALMETEROL,Brand,Overall,207498.4,467,254.0,444.32205567,402.11480031,816.9228346456692,1.8385826771653544
AIRDUO RESPICLICK,FLUTICASONE PROPION/SALMETEROL,Brand,Teva Specialty,207498.4,467,254.0,444.32205567,402.11480031,816.9228346456692,1.8385826771653544
AIRSUPRA,ALBUTEROL SULFATE/BUDESONIDE,Brand,Overall,925019.06,1753,1487.0,527.67772961,47.111203577,622.0706523201077,1.1788836583725621
AIRSUPRA,ALBUTEROL SULFATE/BUDESONIDE,Brand,Astrazeneca,925019.06,1753,1487.0,527.67772961,47.111203577,622.0706523201077,1.1788836583725621
AJOVY AUTOINJECTOR,FREMANEZUMAB-VFRM,Brand,Overall,62638823.74,69530,14658.0,900.8891664,466.57299085,4273.354055123482,4.743484786464729
AJOVY AUTOINJECTOR,FREMANEZUMAB-VFRM,Brand,Teva USA,62638823.74,69530,14658.0,900.8891664,466.57299085,4273.354055123482,4.743484786464729
AJOVY SYRINGE,FREMANEZUMAB-VFRM,Brand,Overall,24907349.39,27806,5556.0,895.75449148,486.72358525,4482.964253059756,5.00467962562995
AJOVY SYRINGE,FREMANEZUMAB-VFRM,Brand,Teva USA,24907349.39,27806,5556.0,895.75449148,486.72358525,4482.964253059756,5.00467962562995
AK-POLY-BAC,BACITRACIN/POLYMYXIN B SULFATE,Brand,Overall,911.95,56,37.0,16.284821429,4.5711779449,24.6472972972973,1.5135135135135136
AK-POLY-BAC,BACITRACIN/POLYMYXIN B SULFATE,Brand,Akorn Inc.,911.95,56,37.0,16.284821429,4.5711779449,24.6472972972973,1.5135135135135136
AKEEGA,NIRAPARIB/ABIRATERONE,Brand,Overall,566563.09,31,16.0,18276.22871,326.1057043,35410.193125,1.9375
AKEEGA,NIRAPARIB/ABIRATERONE,Brand,Janssen Biotech,566563.09,31,16.0,18276.22871,326.1057043,35410.193125,1.9375
AKLIEF,TRIFAROTENE,Brand,Overall,197711.82,282,155.0,701.10574468,15.58012766,1275.5601290322581,1.8193548387096774
AKLIEF,TRIFAROTENE,Brand,Galderma Labora,197711.82,282,155.0,701.10574468,15.58012766,1275.5601290322581,1.8193548387096774
AKTEN,LIDOCAINE HCL/PF,Brand,Overall,1328.22,14,,94.872857143,27.67125,,
AKTEN,LIDOCAINE HCL/PF,Brand,Akorn Inc/Thea,1328.22,14,,94.872857143,27.67125,,
AKYNZEO,FOSNETUPITANT/PALONOSETRON,Brand,Overall,4508721.75,3836,1021.0,1175.3706335,36.706943187,4415.986043095005,3.7571008814887366
AKYNZEO,FOSNETUPITANT/PALONOSETRON,Brand,Helsinn Therape,4508721.75,3836,1021.0,1175.3706335,36.706943187,4415.986043095005,3.7571008814887366
AKYNZEO,NETUPITANT/PALONOSETRON HCL,Brand,Overall,440871.29,454,112.0,971.08213656,700.90825119,3936.3508035714285,4.053571428571429
AKYNZEO,NETUPITANT/PALONOSETRON HCL,Brand,Helsinn Therape,440871.29,454,112.0,971.08213656,700.90825119,3936.3508035714285,4.053571428571429
ALA-CORT,HYDROCORTISONE,Brand,Overall,7719.8,687,595.0,11.236972344,0.3201412288,12.974453781512606,1.1546218487394957
ALA-CORT,HYDROCORTISONE,Brand,Crown Laborator,7719.8,687,595.0,11.236972344,0.3201412288,12.974453781512606,1.1546218487394957
ALA-SCALP,HYDROCORTISONE,Brand,Overall,144779.67,200,141.0,723.89835,15.930861576,1026.8061702127661,1.4184397163120568
ALA-SCALP,HYDROCORTISONE,Brand,"Derm Ventures,",144779.67,200,141.0,723.89835,15.930861576,1026.8061702127661,1.4184397163120568
ALBENDAZOLE,ALBENDAZOLE,Generic,Overall,10896670.13,9883,7118.0,1102.5670475,60.261986876,1530.861215228997,1.3884518123068277
ALBENDAZOLE,ALBENDAZOLE,Generic,Dr.Reddy'S Lab,2381636.23,4387,3353.0,542.88493959,39.020827886,710.300098419326,1.3083805547271101
ALBENDAZOLE,ALBENDAZOLE,Generic,Edenbridge Phar,129984.84,133,123.0,977.32962406,94.879445255,1056.7873170731707,1.08130081300813
ALBENDAZOLE,ALBENDAZOLE,Generic,Teva USA,276428.52,113,98.0,2446.2700885,100.01031838,2820.6991836734696,1.153061224489796
ALBENDAZOLE,ALBENDAZOLE,Generic,"Cipla USA, Inc.",766775.92,616,497.0,1244.7661039,72.942914764,1542.8086921529175,1.2394366197183098
ALBENDAZOLE,ALBENDAZOLE,Generic,Novadoz Pharmac,714323.3,789,664.0,905.35272497,52.056792013,1075.7881024096387,1.1882530120481927
ALBENDAZOLE,ALBENDAZOLE,Generic,Camber Pharmace,6627521.32,3845,2782.0,1723.672645,81.78389279,2382.2865995686557,1.382099209202013
ALBUKED-25,ALBUMIN HUMAN,Brand,Overall,2993.02,11,,272.09272727,0.9950199468,,
ALBUKED-25,ALBUMIN HUMAN,Brand,Kedrion Biophar,2993.02,11,,272.09272727,0.9950199468,,
ALBUMIN (HUMAN),ALBUMIN HUMAN,Brand,Overall,12509.56,25,,500.3824,1.1913866667,,
ALBUMIN (HUMAN),ALBUMIN HUMAN,Brand,Octapharma USA,12509.56,25,,500.3824,1.1913866667,,
ALBURX,ALBUMIN HUMAN,Brand,Overall,8417.99,13,,647.53769231,1.4513775862,,
ALBURX,ALBUMIN HUMAN,Brand,CSL Behring LLC,8417.99,13,,647.53769231,1.4513775862,,
ALBUTEIN,ALBUMIN HUMAN,Brand,Overall,10774.95,34,13.0,316.91029412,1.0148770839,828.8423076923077,2.6153846153846154
ALBUTEIN,ALBUMIN HUMAN,Brand,Grifols,10774.95,34,13.0,316.91029412,1.0148770839,828.8423076923077,2.6153846153846154
ALBUTEROL SULFATE HFA,ALBUTEROL SULFATE,Brand,Overall,583910453.98,16614957,6126707.0,35.143663266,2.8040196243,95.30575788592469,2.711890253606056
ALBUTEROL SULFATE HFA,ALBUTEROL SULFATE,Brand,Prasco Labs,196941822.55,4067376,1667423.0,48.419871325,2.1811191496,118.11149453378057,2.4393186372024376
ALBUTEROL SULFATE HFA,ALBUTEROL SULFATE,Brand,Exelan Pharmace,102507.51,10489,6788.0,9.7728582324,1.3100068243,15.101283146729521,1.5452268709487331
ALBUTEROL SULFATE HFA,ALBUTEROL SULFATE,Brand,Perrigo/Padagis,563048.87,18043,7693.0,31.205945242,3.3079172799,73.1897660210581,2.345378915897569
ALBUTEROL SULFATE HFA,ALBUTEROL SULFATE,Brand,West-Ward/Hikma,27080038.2,905155,475852.0,29.91757014,3.6488954824,56.908530803695264,1.902177567815203
